Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Application Type Code,Application Type,Application Data Type,Application Data,Application Average Persons Per Case,Number of Applications
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+procedure_type,#indicator+procedure+name,#indicator+application_type+code,#indicator+application_type,#indicator+application_data_type,#indicator+application_data,#indicator+application_average_persons+num,#inneed+asylum_seekers+applications
2018,SDN,NER,Sudan,Niger,J,Joint,N,New,P,Persons,0,2407
2018,SDN,NOR,Sudan,Norway,G,Government,A,Appeal,P,Persons,0,22
2018,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,39
2018,SDN,NZL,Sudan,New Zealand,G,Government,N,New,P,Persons,0,5
2018,SDN,PHL,Sudan,Philippines,G,Government,N,New,P,Persons,0,9
2018,SDN,POL,Sudan,Poland,G,Government,N,New,P,Persons,0,5
2018,SDN,PRT,Sudan,Portugal,G,Government,N,New,P,Persons,0,25
2018,SDN,ROU,Sudan,Romania,G,Government,N,New,P,Persons,0,5
2018,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,5
2018,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,9
2018,SDN,SEN,Sudan,Senegal,G,Government,N,New,P,Persons,0,7
2018,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,101
2018,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,100
2018,SDN,SWE,Sudan,Sweden,G,Government,A,Appeal,P,Persons,0,91
2018,SDN,SWE,Sudan,Sweden,G,Government,R,Repeat,P,Persons,0,12
2018,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,30
2018,SDN,CHE,Sudan,Switzerland,G,Government,R,Repeat,P,Persons,0,5
2018,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0,26
2018,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,A,Appeal,P,Persons,0,7
2018,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,R,Repeat,P,Persons,0,6
2018,SDN,THA,Sudan,Thailand,U,UNHCR,N,New,P,Persons,0,6
2018,SDN,TUN,Sudan,Tunisia,U,UNHCR,N,New,P,Persons,0,7
2018,SDN,TUR,Sudan,Türkiye,U,UNHCR,A,Appeal,P,Persons,0,6
2018,SDN,TUR,Sudan,Türkiye,U,UNHCR,N,New,P,Persons,0,65
2018,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,203
2018,SDN,UKR,Sudan,Ukraine,G,Government,N,New,P,Persons,0,12
2018,SDN,UKR,Sudan,Ukraine,G,Government,J,Judiciary,P,Persons,0,7
2018,SDN,USA,Sudan,United States of America,G,Government,A,Appeal,P,Persons,0,52
2018,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,66
2018,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,118
2018,SDN,YEM,Sudan,Yemen,U,UNHCR,N,New,P,Persons,0,65
2018,SDN,ZWE,Sudan,Zimbabwe,G,Government,N,New,P,Persons,0,27
2019,SDN,DZA,Sudan,Algeria,U,UNHCR,N,New,P,Persons,0,23
2019,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,763
2019,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,9408
2019,SDN,EGY,Sudan,Egypt,U,UNHCR,R,Repeat,P,Persons,0,25
2019,SDN,AUS,Sudan,Australia,G,Government,A,Appeal,P,Persons,0,23
2019,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,32
2019,SDN,AUT,Sudan,Austria,G,Government,N,New,P,Persons,0,17
2019,SDN,BEL,Sudan,Belgium,G,Government,R,Repeat,P,Persons,0,21
2019,SDN,BRA,Sudan,Brazil,G,Government,N,New,P,Persons,0,17
2019,SDN,CAN,Sudan,Canada,G,Government,A,Appeal,P,Persons,0,19
2019,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,866
2019,SDN,CAF,Sudan,Central African Republic,G,Government,N,New,P,Persons,0,6
2019,SDN,TCD,Sudan,Chad,G,Government,N,New,P,Persons,0,112
2019,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,22
2019,SDN,COG,Sudan,Congo,G,Government,N,New,P,Persons,0,7
2019,SDN,COD,Sudan,Democratic Republic of the Congo,G,Government,N,New,P,Persons,0,8
2019,SDN,CUB,Sudan,Cuba,U,UNHCR,N,New,P,Persons,0,5
2019,SDN,DNK,Sudan,Denmark,G,Government,A,Appeal,P,Persons,0,5
2019,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,14
2019,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,43
2019,SDN,FIN,Sudan,Finland,G,Government,N,New,C,Cases,0,67
2019,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,1313
2019,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,3450
2019,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,169
2019,SDN,FRA,Sudan,France,G,Government,R,Repeat,P,Persons,0,223
2019,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0,167
2019,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,1784
2019,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0,18
2019,SDN,GEO,Sudan,Georgia,G,Government,N,New,P,Persons,0,7
2019,SDN,DEU,Sudan,Germany,G,Government,N,New,P,Persons,0,574
2019,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,159
2019,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,26
2019,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,92
2019,SDN,GRC,Sudan,Greece,G,Government,R,Repeat,P,Persons,0,6
2019,SDN,HKG,Sudan,"China, Hong Kong Special Administrative Region",U,UNHCR,N,New,P,Persons,0,5
2019,SDN,HRV,Sudan,Croatia,G,Government,N,New,P,Persons,0,5
2019,SDN,ISL,Sudan,Iceland,G,Government,A,Appeal,P,Persons,0,5
2019,SDN,ISL,Sudan,Iceland,G,Government,N,New,P,Persons,0,5
2019,SDN,IND,Sudan,India,U,UNHCR,A,Appeal,P,Persons,0,5
2019,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,66
2019,SDN,IDN,Sudan,Indonesia,U,UNHCR,A,Appeal,P,Persons,0,9
2019,SDN,IDN,Sudan,Indonesia,U,UNHCR,N,New,P,Persons,0,49
2019,SDN,IRL,Sudan,Ireland,G,Government,A,Appeal,P,Persons,0,9
2019,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,31
2019,SDN,IRQ,Sudan,Iraq,U,UNHCR,N,New,P,Persons,0,19
2019,SDN,ISR,Sudan,Israel,G,Government,N,New,P,Persons,0,41
2019,SDN,ITA,Sudan,Italy,G,Government,N,New,P,Persons,0,243
2019,SDN,JOR,Sudan,Jordan,U,UNHCR,A,Appeal,P,Persons,0,14
2019,SDN,JOR,Sudan,Jordan,U,UNHCR,N,New,P,Persons,0,205
2019,SDN,KEN,Sudan,Kenya,G,Government,A,Appeal,P,Persons,0,5
2019,SDN,KEN,Sudan,Kenya,G,Government,N,New,P,Persons,0,336
2019,SDN,KOR,Sudan,Republic of Korea,G,Government,N,New,P,Persons,0,31
2019,SDN,KWT,Sudan,Kuwait,U,UNHCR,N,New,P,Persons,0,5
2019,SDN,LBY,Sudan,Libya,U,UNHCR,N,New,P,Persons,0,3452
2019,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,191
2019,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,713
2019,SDN,LUX,Sudan,Luxembourg,G,Government,N,New,P,Persons,0,40
2019,SDN,MRT,Sudan,Mauritania,U,UNHCR,N,New,P,Persons,0,10
2019,SDN,MEX,Sudan,Mexico,G,Government,N,New,P,Persons,0,5
2019,SDN,MYS,Sudan,Malaysia,U,UNHCR,N,New,P,Persons,0,57
2019,SDN,MNE,Sudan,Montenegro,G,Government,N,New,P,Persons,0,5
2019,SDN,MAR,Sudan,Morocco,U,UNHCR,A,Appeal,P,Persons,0,5
2019,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,33
2019,SDN,MOZ,Sudan,Mozambique,G,Government,N,New,P,Persons,0,14
2019,SDN,MLT,Sudan,Malta,G,Government,A,Appeal,P,Persons,0,5
2019,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,877
2019,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,202
2019,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0,37
2019,SDN,NER,Sudan,Niger,G,Government,N,New,P,Persons,0,224
2019,SDN,NER,Sudan,Niger,J,Joint,N,New,P,Persons,0,87
2019,SDN,NGA,Sudan,Nigeria,G,Government,N,New,P,Persons,0,5
2019,SDN,NOR,Sudan,Norway,G,Government,A,Appeal,P,Persons,0,8
2019,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,25
2019,SDN,PHL,Sudan,Philippines,G,Government,N,New,P,Persons,0,17
2019,SDN,PRT,Sudan,Portugal,G,Government,N,New,P,Persons,0,39
2019,SDN,ROU,Sudan,Romania,G,Government,N,New,P,Persons,0,8
2019,SDN,ZAF,Sudan,South Africa,G,Government,R,Repeat,P,Persons,0,8
2019,SDN,ZAF,Sudan,South Africa,G,Government,N,New,P,Persons,0,8
2019,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,9
2019,SDN,RWA,Sudan,Rwanda,G,Government,N,New,P,Persons,0,17
2019,SDN,SOM,Sudan,Somalia,U,UNHCR,N,New,P,Persons,0,5
2019,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,39
2019,SDN,SSD,Sudan,South Sudan,G,Government,N,New,P,Persons,0,5
2019,SDN,SVK,Sudan,Slovakia,G,Government,N,New,P,Persons,0,5
2019,SDN,SVN,Sudan,Slovenia,G,Government,N,New,P,Persons,0,5
2019,SDN,SWE,Sudan,Sweden,G,Government,A,Appeal,P,Persons,0,68
2019,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,102
2019,SDN,SWE,Sudan,Sweden,G,Government,R,Repeat,P,Persons,0,9
2019,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,40
2019,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0,43
2019,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,R,Repeat,P,Persons,0,12
2019,SDN,TUN,Sudan,Tunisia,U,UNHCR,N,New,P,Persons,0,5
2019,SDN,TUN,Sudan,Tunisia,U,UNHCR,N,New,P,Persons,0,247
2019,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,N,New,P,Persons,0,9
2019,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,387
2019,SDN,UKR,Sudan,Ukraine,G,Government,N,New,P,Persons,0,11
2019,SDN,UKR,Sudan,Ukraine,G,Government,J,Judiciary,P,Persons,0,5
2019,SDN,USA,Sudan,United States of America,G,Government,A,Appeal,P,Persons,0,74
2019,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,39
2019,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,100
2019,SDN,YEM,Sudan,Yemen,U,UNHCR,NR,New and repeat,P,Persons,0,121
2020,SDN,DZA,Sudan,Algeria,U,UNHCR,N,New,P,Persons,0,12
2020,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,2134
2020,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,2331
2020,SDN,EGY,Sudan,Egypt,U,UNHCR,R,Repeat,P,Persons,0,72
2020,SDN,AUS,Sudan,Australia,G,Government,A,Appeal,P,Persons,0,39
2020,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,56
2020,SDN,AUT,Sudan,Austria,G,Government,N,New,P,Persons,0,12
2020,SDN,BEL,Sudan,Belgium,G,Government,N,New,P,Persons,0,52
2020,SDN,BEL,Sudan,Belgium,G,Government,R,Repeat,P,Persons,0,14
2020,SDN,BEN,Sudan,Benin,G,Government,N,New,P,Persons,0,7
2020,SDN,BRA,Sudan,Brazil,G,Government,N,New,P,Persons,0,15
2020,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,174
2020,SDN,TCD,Sudan,Chad,G,Government,N,New,P,Persons,0,82
2020,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,5
2020,SDN,DNK,Sudan,Denmark,G,Government,A,Appeal,P,Persons,0,7
2020,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,5
2020,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,52
2020,SDN,FIN,Sudan,Finland,G,Government,N,New,P,Persons,0,8
2020,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,580
2020,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,1260
2020,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,112
2020,SDN,FRA,Sudan,France,G,Government,R,Repeat,P,Persons,0,209
2020,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0,39
2020,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,2153
2020,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0,12
2020,SDN,DEU,Sudan,Germany,G,Government,N,New,P,Persons,0,239
2020,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,86
2020,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,5
2020,SDN,GRC,Sudan,Greece,G,Government,A,Appeal,P,Persons,0,21
2020,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,49
2020,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,26
2020,SDN,IDN,Sudan,Indonesia,U,UNHCR,N,New,P,Persons,0,7
2020,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,15
2020,SDN,IRQ,Sudan,Iraq,U,UNHCR,N,New,P,Persons,0,28
2020,SDN,ISR,Sudan,Israel,G,Government,N,New,P,Persons,0,13
2020,SDN,ITA,Sudan,Italy,G,Government,A,Appeal,P,Persons,0,5
2020,SDN,ITA,Sudan,Italy,G,Government,N,New,P,Persons,0,298
2020,SDN,JOR,Sudan,Jordan,U,UNHCR,A,Appeal,P,Persons,0,78
2020,SDN,JOR,Sudan,Jordan,U,UNHCR,N,New,P,Persons,0,214
2020,SDN,KEN,Sudan,Kenya,G,Government,N,New,P,Persons,0,256
2020,SDN,KOR,Sudan,Republic of Korea,G,Government,N,New,P,Persons,0,15
2020,SDN,LBY,Sudan,Libya,U,UNHCR,N,New,P,Persons,0,3985
2020,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,108
2020,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,420
2020,SDN,LUX,Sudan,Luxembourg,G,Government,A,Appeal,P,Persons,0,6
2020,SDN,LUX,Sudan,Luxembourg,G,Government,N,New,P,Persons,0,15
2020,SDN,MRT,Sudan,Mauritania,U,UNHCR,N,New,P,Persons,0,5
2020,SDN,MEX,Sudan,Mexico,G,Government,N,New,P,Persons,0,6
2020,SDN,MYS,Sudan,Malaysia,U,UNHCR,N,New,P,Persons,0,11
2020,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,36
2020,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,444
2020,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,157
2020,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0,9
2020,SDN,NER,Sudan,Niger,G,Government,A,Appeal,P,Persons,0,16
2020,SDN,NER,Sudan,Niger,G,Government,N,New,P,Persons,0,302
2020,SDN,NER,Sudan,Niger,J,Joint,N,New,P,Persons,0,93
2020,SDN,NGA,Sudan,Nigeria,G,Government,N,New,P,Persons,0,5
2020,SDN,NOR,Sudan,Norway,G,Government,A,Appeal,P,Persons,0,14
2020,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,10
2020,SDN,NZL,Sudan,New Zealand,G,Government,N,New,P,Persons,0,5
2020,SDN,PHL,Sudan,Philippines,G,Government,N,New,P,Persons,0,7
2020,SDN,PRT,Sudan,Portugal,G,Government,N,New,P,Persons,0,7
2020,SDN,ROU,Sudan,Romania,G,Government,N,New,P,Persons,0,6
2020,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,8
2020,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,8
2020,SDN,RWA,Sudan,Rwanda,G,Government,N,New,P,Persons,0,92
2020,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,20
2020,SDN,SVN,Sudan,Slovenia,G,Government,N,New,P,Persons,0,11
2020,SDN,SWE,Sudan,Sweden,G,Government,A,Appeal,P,Persons,0,94
2020,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,82
2020,SDN,SWE,Sudan,Sweden,G,Government,R,Repeat,P,Persons,0,8
2020,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,39
2020,SDN,CHE,Sudan,Switzerland,G,Government,R,Repeat,P,Persons,0,5
2020,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0,6
2020,SDN,TZA,Sudan,United Republic of Tanzania,G,Government,N,New,P,Persons,0,8
2020,SDN,TUN,Sudan,Tunisia,U,UNHCR,N,New,P,Persons,0,30
2020,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,150
2020,SDN,UKR,Sudan,Ukraine,G,Government,N,New,P,Persons,0,6
2020,SDN,USA,Sudan,United States of America,G,Government,A,Appeal,P,Persons,0,49
2020,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,50
2020,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,62
2021,SDN,DZA,Sudan,Algeria,U,UNHCR,N,New,P,Persons,0,12
2021,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,1286
2021,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,6071
2021,SDN,AUS,Sudan,Australia,G,Government,A,Appeal,P,Persons,0,16
2021,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,35
2021,SDN,AUT,Sudan,Austria,G,Government,N,New,P,Persons,0,23
2021,SDN,BEL,Sudan,Belgium,G,Government,N,New,P,Persons,0,80
2021,SDN,BEL,Sudan,Belgium,G,Government,R,Repeat,P,Persons,0,25
2021,SDN,CAN,Sudan,Canada,G,Government,A,Appeal,P,Persons,0,26
2021,SDN,CAN,Sudan,Canada,G,Government,R,Repeat,P,Persons,0,5
2021,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,90
2021,SDN,CAF,Sudan,Central African Republic,G,Government,N,New,P,Persons,0,12
2021,SDN,TCD,Sudan,Chad,G,Government,N,New,P,Persons,0,108
2021,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,12
2021,SDN,COG,Sudan,Congo,G,Government,N,New,P,Persons,0,6
2021,SDN,CYP,Sudan,Cyprus,G,Government,N,New,P,Persons,0,6
2021,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,14
2021,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,73
2021,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,807
2021,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,1674
2021,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,134
2021,SDN,FRA,Sudan,France,G,Government,R,Repeat,P,Persons,0,210
2021,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0,39
2021,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,2385
2021,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0,26
2021,SDN,DEU,Sudan,Germany,G,Government,N,New,P,Persons,0,233
2021,SDN,DEU,Sudan,Germany,G,Government,J,Judiciary,P,Persons,0,300
2021,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,121
2021,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,17
2021,SDN,GRC,Sudan,Greece,G,Government,A,Appeal,P,Persons,0,35
2021,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,55
2021,SDN,GRC,Sudan,Greece,G,Government,R,Repeat,P,Persons,0,9
2021,SDN,ISL,Sudan,Iceland,G,Government,A,Appeal,P,Persons,0,6
2021,SDN,ISL,Sudan,Iceland,G,Government,N,New,P,Persons,0,5
2021,SDN,IND,Sudan,India,U,UNHCR,A,Appeal,P,Persons,0,12
2021,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,32
2021,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,27
2021,SDN,IRQ,Sudan,Iraq,U,UNHCR,N,New,P,Persons,0,33
2021,SDN,ISR,Sudan,Israel,G,Government,N,New,P,Persons,0,25
2021,SDN,ITA,Sudan,Italy,G,Government,N,New,P,Persons,0,171
2021,SDN,JOR,Sudan,Jordan,U,UNHCR,A,Appeal,P,Persons,0,130
2021,SDN,JOR,Sudan,Jordan,U,UNHCR,N,New,P,Persons,0,52
2021,SDN,JOR,Sudan,Jordan,U,UNHCR,R,Repeat,P,Persons,0,7
2021,SDN,KEN,Sudan,Kenya,G,Government,N,New,P,Persons,0,388
2021,SDN,KOR,Sudan,Republic of Korea,G,Government,N,New,P,Persons,0,11
2021,SDN,LBY,Sudan,Libya,U,UNHCR,N,New,P,Persons,0,7172
2021,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,200
2021,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,309
2021,SDN,LIE,Sudan,Liechtenstein,G,Government,N,New,P,Persons,0,7
2021,SDN,LKA,Sudan,Sri Lanka,U,UNHCR,N,New,P,Persons,0,5
2021,SDN,LUX,Sudan,Luxembourg,G,Government,R,Repeat,P,Persons,0,5
2021,SDN,LUX,Sudan,Luxembourg,G,Government,N,New,P,Persons,0,40
2021,SDN,MRT,Sudan,Mauritania,U,UNHCR,N,New,P,Persons,0,16
2021,SDN,MEX,Sudan,Mexico,G,Government,N,New,P,Persons,0,5
2021,SDN,MYS,Sudan,Malaysia,U,UNHCR,N,New,P,Persons,0,12
2021,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,931
2021,SDN,MLT,Sudan,Malta,G,Government,A,Appeal,P,Persons,0,5
2021,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,185
2021,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,136
2021,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0,13
2021,SDN,NER,Sudan,Niger,G,Government,A,Appeal,P,Persons,0,60
2021,SDN,NER,Sudan,Niger,G,Government,N,New,P,Persons,0,873
2021,SDN,NER,Sudan,Niger,J,Joint,N,New,P,Persons,0,42
2021,SDN,NGA,Sudan,Nigeria,G,Government,N,New,P,Persons,0,5
2021,SDN,NOR,Sudan,Norway,G,Government,A,Appeal,P,Persons,0,9
2021,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,7
2021,SDN,PHL,Sudan,Philippines,G,Government,N,New,P,Persons,0,15
2021,SDN,POL,Sudan,Poland,G,Government,N,New,P,Persons,0,5
2021,SDN,PRT,Sudan,Portugal,G,Government,N,New,P,Persons,0,5
2021,SDN,ROU,Sudan,Romania,G,Government,N,New,P,Persons,0,20
2021,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,5
2021,SDN,RWA,Sudan,Rwanda,G,Government,N,New,P,Persons,0,98
2021,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,305
2021,SDN,SSD,Sudan,South Sudan,G,Government,N,New,P,Persons,0,5
2021,SDN,SVN,Sudan,Slovenia,G,Government,N,New,P,Persons,0,5
2021,SDN,SWE,Sudan,Sweden,G,Government,A,Appeal,P,Persons,0,80
2021,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,20
2021,SDN,SWE,Sudan,Sweden,G,Government,R,Repeat,P,Persons,0,14
2021,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,27
2021,SDN,CHE,Sudan,Switzerland,G,Government,R,Repeat,P,Persons,0,5
2021,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0,5
2021,SDN,TUN,Sudan,Tunisia,U,UNHCR,N,New,P,Persons,0,5
2021,SDN,TUN,Sudan,Tunisia,U,UNHCR,N,New,P,Persons,0,292
2021,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,182
2021,SDN,UKR,Sudan,Ukraine,G,Government,N,New,P,Persons,0,9
2021,SDN,UKR,Sudan,Ukraine,G,Government,J,Judiciary,P,Persons,0,5
2021,SDN,USA,Sudan,United States of America,G,Government,A,Appeal,P,Persons,0,55
2021,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,37
2021,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,89
2022,SDN,DZA,Sudan,Algeria,U,UNHCR,N,New,P,Persons,0,64
2022,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,6286
2022,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,15090
2022,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,193
2022,SDN,AUT,Sudan,Austria,G,Government,N,New,P,Persons,0,92
2022,SDN,BEL,Sudan,Belgium,G,Government,N,New,P,Persons,0,86
2022,SDN,BEL,Sudan,Belgium,G,Government,A,Appeal,P,Persons,0,41
2022,SDN,BEL,Sudan,Belgium,G,Government,R,Repeat,P,Persons,0,31
2022,SDN,BEN,Sudan,Benin,G,Government,N,New,P,Persons,0,15
2022,SDN,BRA,Sudan,Brazil,G,Government,N,New,P,Persons,0,5
2022,SDN,BGR,Sudan,Bulgaria,G,Government,NR,New and repeat,P,Persons,0,5
2022,SDN,CAN,Sudan,Canada,G,Government,A,Appeal,P,Persons,0,6
2022,SDN,CAN,Sudan,Canada,G,Government,R,Repeat,P,Persons,0,10
2022,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,551
2022,SDN,CAF,Sudan,Central African Republic,G,Government,N,New,P,Persons,0,46
2022,SDN,TCD,Sudan,Chad,G,Government,N,New,P,Persons,0,268
2022,SDN,CMR,Sudan,Cameroon,U,UNHCR,A,Appeal,P,Persons,0,5
2022,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,23
2022,SDN,COG,Sudan,Congo,G,Government,N,New,P,Persons,0,7
2022,SDN,CYP,Sudan,Cyprus,G,Government,N,New,P,Persons,0,5
2022,SDN,DNK,Sudan,Denmark,G,Government,A,Appeal,P,Persons,0,7
